element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
C,3,"=""""","=""""","=""834.795""","=""""","=""""","=""2.26e+07""",B,"=""321411.31""","=""333387.01""","=""1s2.2s.4d""","=""3D""","=""1""","=""1s2.2p.(2P*).3d""","=""3F*""","=""2""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""835.786""","=""""","=""""","=""2.98e+06""",B,"=""321450.05""","=""333411.55""","=""1s2.2s.4d""","=""3D""","=""3""","=""1s2.2p.(2P*).3d""","=""3F*""","=""3""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""835.872""","=""""","=""""","=""4.17e+06""",B,"=""321426.74""","=""333387.01""","=""1s2.2s.4d""","=""3D""","=""2""","=""1s2.2p.(2P*).3d""","=""3F*""","=""2""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""836.796""","=""""","=""""","=""3.16e+04""",B,"=""317796.51""","=""329743.57""","=""1s2.2s.4p""","=""3P*""","=""1""","=""1s2.2p.(2P*).3p""","=""3P""","=""2""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""837.132""","=""""","=""""","=""9.46e+04""",B,"=""317801.30""","=""329743.57""","=""1s2.2s.4p""","=""3P*""","=""2""","=""1s2.2p.(2P*).3p""","=""3P""","=""2""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""837.504""","=""""","=""""","=""1.17e+05""",B,"=""321450.05""","=""333387.01""","=""1s2.2s.4d""","=""3D""","=""3""","=""1s2.2p.(2P*).3d""","=""3F*""","=""2""",,"=""T5633LS""","=""""",
C,4,"=""""","=""""","=""837.922""","=""""","=""""","=""2.12e+07""",A,"=""470775.0""","=""482706.0""","=""1s2.6p""","=""2P*""","=""1/2""","=""1s2.7s""","=""2S""","=""1/2""",,"=""T5118LS""","=""""",
C,4,"=""""","=""""","=""838.196""","=""""","=""""","=""4.23e+07""",A,"=""470778.9""","=""482706.0""","=""1s2.6p""","=""2P*""","=""3/2""","=""1s2.7s""","=""2S""","=""1/2""",,"=""T5118LS""","=""""",
C,3,"=""""","=""""","=""839.244""","=""""","=""""","=""4.17e+04""",B,"=""317794.26""","=""329706.47""","=""1s2.2s.4p""","=""3P*""","=""0""","=""1s2.2p.(2P*).3p""","=""3P""","=""1""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""839.403""","=""""","=""""","=""3.13e+04""",B,"=""317796.51""","=""329706.47""","=""1s2.2s.4p""","=""3P*""","=""1""","=""1s2.2p.(2P*).3p""","=""3P""","=""1""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""839.740""","=""""","=""""","=""5.21e+04""",B,"=""317801.30""","=""329706.47""","=""1s2.2s.4p""","=""3P*""","=""2""","=""1s2.2p.(2P*).3p""","=""3P""","=""1""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""840.892""","=""""","=""""","=""1.25e+05""",B,"=""317796.51""","=""329685.38""","=""1s2.2s.4p""","=""3P*""","=""1""","=""1s2.2p.(2P*).3p""","=""3P""","=""0""",,"=""T5633LS""","=""""",
C,2,"=""841.342""","=""0.010""","=""841.334""","=""0.013""","=""6h*""","=""3.19e+07""",B,"=""219590.79""","=""231473.41""","=""2s.2p.(3P*).4d""","=""4F*""","=""7/2""","=""2s.2p.(3P*).5f""","=""4G""","=""9/2""",,"=""T10528""","=""L1176""",
C,2,"=""841.342""","=""0.010""","=""841.344""","=""0.013""","=""6h*""","=""3.89e+07""",B,"=""219619.86""","=""231502.34""","=""2s.2p.(3P*).4d""","=""4F*""","=""9/2""","=""2s.2p.(3P*).5f""","=""4G""","=""11/2""",,"=""T10528""","=""L1176""",
C,2,"=""841.449""","=""0.010""","=""841.441""","=""0.012""","=""4h*""","=""2.74e+07""",B,"=""219570.20""","=""231451.31""","=""2s.2p.(3P*).4d""","=""4F*""","=""5/2""","=""2s.2p.(3P*).5f""","=""4G""","=""7/2""",,"=""T10528""","=""L1176""",
C,2,"=""841.449""","=""0.010""","=""841.444""","=""0.015""","=""4h*""","=""3.19e+07""",B,"=""219557.50""","=""231438.57""","=""2s.2p.(3P*).4d""","=""4F*""","=""3/2""","=""2s.2p.(3P*).5f""","=""4G""","=""5/2""",,"=""T10528""","=""L1176""",
C,5,"=""""","=""""","=""841.90""","=""0.24""","=""""","=""6.898e+06""",AA,"=""(2839589.7)""","=""(2851464.4)""","=""1s.3s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""2""",,"=""T5997LS""","=""""",
C,1,"=""843.0875""","=""0.0014""","=""843.0848""","=""0.0009""","=""7000""","=""""",,"=""75255.29373""","=""87113.239""","=""2s.2p3""","=""3P*""","=""2""","=""2s2.2p.6p""","=""3P""","=""2""",,"=""""","=""L17684""",
C,2,"=""""","=""""","=""843.40""","=""0.04""","=""m(Cl III)""","=""3.81e+06""",C+,"=""219619.86""","=""231473.41""","=""2s.2p.(3P*).4d""","=""4F*""","=""9/2""","=""2s.2p.(3P*).5f""","=""4G""","=""9/2""",,"=""T10528""","=""L21568""",
C,5,"=""""","=""""","=""844.65""","=""0.24""","=""""","=""6.832e+06""",AA,"=""(2839589.7)""","=""(2851425.7)""","=""1s.3s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""0""",,"=""T5997LS""","=""""",
C,5,"=""""","=""""","=""844.75""","=""0.24""","=""""","=""6.829e+06""",AA,"=""(2839589.7)""","=""(2851424.3)""","=""1s.3s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""1""",,"=""T5997LS""","=""""",
C,3,"=""850.032""","=""""","=""850.032""","=""""","=""300""","=""1.01e+07""",B,"=""247170.26""","=""258931.29""","=""1s2.2s.3s""","=""1S""","=""0""","=""1s2.2s.3p""","=""1P*""","=""1""",,"=""T5633""","=""L1113""",
C,1,"=""851.0445""","=""0.0014""","=""851.0462""","=""0.0012""","=""8600""","=""""",,"=""75255.29373""","=""87002.31""","=""2s.2p3""","=""3P*""","=""2""","=""2s2.2p.6p""","=""3D""","=""3""",,"=""""","=""L17684""",
C,1,"=""853.6261""","=""0.0014""","=""853.6276""","=""0.0011""","=""8300""","=""""",,"=""75254.0017""","=""86965.494""","=""2s.2p3""","=""3P*""","=""1""","=""2s2.2p.6p""","=""3D""","=""2""",,"=""""","=""L17684""",
C,1,"=""857.70""","=""0.03""","=""857.6386""","=""0.0018""","=""9500H""","=""""",,"=""75256.1696""","=""86912.89""","=""2s.2p3""","=""3P*""","=""0""","=""2s2.2p.6p""","=""1P""","=""1""",,"=""""","=""L2138""",
C,3,"=""""","=""""","=""858.208""","=""""","=""""","=""2.08e+06""",C+,"=""358850.02""","=""370499""","=""1s2.2s.6f""","=""3F*""","=""2""","=""1s2.2s.8d""","=""3D""","=""1""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""858.208""","=""""","=""""","=""2.32e+05""",C+,"=""358850.02""","=""370499""","=""1s2.2s.6f""","=""3F*""","=""2""","=""1s2.2s.8d""","=""3D""","=""2""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""858.208""","=""""","=""""","=""4.67e+03""",C,"=""358850.02""","=""370499""","=""1s2.2s.6f""","=""3F*""","=""2""","=""1s2.2s.8d""","=""3D""","=""3""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""858.231""","=""""","=""""","=""1.85e+06""",C+,"=""358850.32""","=""370499""","=""1s2.2s.6f""","=""3F*""","=""3""","=""1s2.2s.8d""","=""3D""","=""2""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""858.231""","=""""","=""""","=""1.66e+05""",C+,"=""358850.32""","=""370499""","=""1s2.2s.6f""","=""3F*""","=""3""","=""1s2.2s.8d""","=""3D""","=""3""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""858.262""","=""""","=""""","=""1.91e+06""",C+,"=""358850.74""","=""370499""","=""1s2.2s.6f""","=""3F*""","=""4""","=""1s2.2s.8d""","=""3D""","=""3""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""865.214""","=""""","=""""","=""1.72e+05""",B,"=""345496.57""","=""357051.23""","=""1s2.2s.5d""","=""3D""","=""1""","=""1s2.2s.6p""","=""3P*""","=""2""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""865.225""","=""""","=""""","=""2.58e+06""",B,"=""345496.72""","=""357051.23""","=""1s2.2s.5d""","=""3D""","=""2""","=""1s2.2s.6p""","=""3P*""","=""2""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""865.257""","=""""","=""""","=""1.45e+07""",B,"=""345497.15""","=""357051.23""","=""1s2.2s.5d""","=""3D""","=""3""","=""1s2.2s.6p""","=""3P*""","=""2""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""865.293""","=""""","=""""","=""4.30e+06""",B,"=""345496.57""","=""357050.17""","=""1s2.2s.5d""","=""3D""","=""1""","=""1s2.2s.6p""","=""3P*""","=""1""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""865.305""","=""""","=""""","=""1.29e+07""",B,"=""345496.72""","=""357050.17""","=""1s2.2s.5d""","=""3D""","=""2""","=""1s2.2s.6p""","=""3P*""","=""1""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""865.353""","=""""","=""""","=""1.72e+07""",B,"=""345496.57""","=""357049.38""","=""1s2.2s.5d""","=""3D""","=""1""","=""1s2.2s.6p""","=""3P*""","=""0""",,"=""T5633LS""","=""""",
C,2,"=""868.2560""","=""0.0020""","=""868.2536""","=""0.0017""","=""29""","=""4.15e+06""",B,"=""157234.05""","=""168748.26""","=""2s2.4s""","=""2S""","=""1/2""","=""2p3""","=""2P*""","=""3/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""869.6710""","=""0.0020""","=""869.6698""","=""0.0017""","=""14""","=""4.12e+06""",B,"=""157234.05""","=""168729.51""","=""2s2.4s""","=""2S""","=""1/2""","=""2p3""","=""2P*""","=""1/2""",,"=""T5109LS""","=""L1176""",
C,1,"=""872.7126""","=""0.0008""","=""872.7131""","=""0.0003""","=""""","=""6.0e-01""",B,"=""10192.657""","=""21648.030""","=""2s2.2p2""","=""1D""","=""2""","=""2s2.2p2""","=""1S""","=""0""",E2,"=""T7851""","=""L12968""",
C,1,"=""875.3116""","=""0.0015""","=""875.30812""","=""0.00005""","=""26000""","=""5.e+05""",D,"=""72610.73530""","=""84032.1471""","=""2s2.2p.3p""","=""1D""","=""2""","=""2s2.2p.4d""","=""1P*""","=""1""",,"=""T5520,T6070""","=""L9405c184""",
C,2,"=""879.38""","=""0.03""","=""879.411""","=""0.010""","=""5H""","=""2.03e+07""",B+,"=""188615.01""","=""199983.13""","=""2s.2p.(3P*).3p""","=""2D""","=""5/2""","=""2s.2p.(3P*).3d""","=""2F*""","=""7/2""",,"=""T9221""","=""L1176""",
C,2,"=""879.99""","=""0.03""","=""880.039""","=""0.009""","=""4H""","=""1.90e+07""",B+,"=""188581.26""","=""199941.27""","=""2s.2p.(3P*).3p""","=""2D""","=""3/2""","=""2s.2p.(3P*).3d""","=""2F*""","=""5/2""",,"=""T2440""","=""L1176""",
C,1,"=""""","=""""","=""881.865261""","=""0.000024""","=""m""","=""""",,"=""72610.73530""","=""83947.2231""","=""2s2.2p.3p""","=""1D""","=""2""","=""2s2.2p.4d""","=""1F*""","=""3""",,"=""""","=""L17684""",
C,2,"=""""","=""""","=""882.662""","=""0.009""","=""""","=""1.41e+06""",B+,"=""188615.01""","=""199941.27""","=""2s.2p.(3P*).3p""","=""2D""","=""5/2""","=""2s.2p.(3P*).3d""","=""2F*""","=""5/2""",,"=""T2440""","=""""",
C,1,"=""887.3390""","=""0.0014""","=""887.3380""","=""0.0004""","=""43000""","=""2.05e+06""",B,"=""72610.73530""","=""83877.305""","=""2s2.2p.3p""","=""1D""","=""2""","=""2s2.2p.5s""","=""1P*""","=""1""",,"=""T5520,T6070""","=""L17684""",
C,2,"=""887.345""","=""0.007""","=""887.340""","=""0.007""","=""21p(C I)*""","=""4.32e+06""",B,"=""178495.29""","=""189761.84""","=""2s2.5d""","=""2D""","=""3/2""","=""2s2.8f""","=""2F*""","=""5/2""",,"=""T7476""","=""L21568,L22145""",
C,2,"=""887.345""","=""0.007""","=""887.358""","=""0.006""","=""21p(C I)*""","=""4.63e+06""",B,"=""178495.54""","=""189761.85""","=""2s2.5d""","=""2D""","=""5/2""","=""2s2.8f""","=""2F*""","=""7/2""",,"=""T7476""","=""L21568,L22145""",
C,2,"=""887.345""","=""0.007""","=""887.359""","=""0.007""","=""21p(C I)*""","=""3.1e+05""",D+,"=""178495.54""","=""189761.84""","=""2s2.5d""","=""2D""","=""5/2""","=""2s2.8f""","=""2F*""","=""5/2""",,"=""T7476""","=""L21568,L22145""",
C,1,"=""889.067""","=""0.003""","=""889.0597""","=""0.0005""","=""20000*""","=""""",,"=""75254.0017""","=""86498.753""","=""2s.2p3""","=""3P*""","=""1""","=""2s2.2p.(2P*<3/2>).5f""","=""2[3/2]""","=""2""",,"=""""","=""L17684""",
C,1,"=""889.067""","=""0.003""","=""889.0779""","=""0.0009""","=""20000*""","=""""",,"=""75254.0017""","=""86498.523""","=""2s.2p3""","=""3P*""","=""1""","=""2s2.2p.(2P*<3/2>).5f""","=""2[3/2]""","=""1""",,"=""""","=""L17684""",
C,1,"=""890.319""","=""0.004""","=""890.32328""","=""0.00019""","=""5100""","=""""",,"=""75254.0017""","=""86482.794""","=""2s.2p3""","=""3P*""","=""1""","=""2s2.2p.(2P*<3/2>).5f""","=""2[5/2]""","=""2""",,"=""""","=""L9405c184""",
C,1,"=""""","=""""","=""890.42573""","=""0.00019""","=""""","=""""",,"=""75255.29373""","=""86482.794""","=""2s.2p3""","=""3P*""","=""2""","=""2s2.2p.(2P*<3/2>).5f""","=""2[5/2]""","=""2""",,"=""""","=""""",
C,1,"=""890.4357""","=""0.0017""","=""890.43535""","=""0.00011""","=""14000""","=""""",,"=""75255.29373""","=""86482.6727""","=""2s.2p3""","=""3P*""","=""2""","=""2s2.2p.(2P*<3/2>).5f""","=""2[5/2]""","=""3""",,"=""""","=""L9405c184""",
C,1,"=""""","=""""","=""891.86177""","=""0.00006""","=""""","=""1.1e+05""",C,"=""72610.73530""","=""83820.1576""","=""2s2.2p.3p""","=""1D""","=""2""","=""2s2.2p.4d""","=""3D*""","=""1""",,"=""T6070""","=""""",
C,3,"=""""","=""""","=""893.165""","=""""","=""""","=""6.74e+06""",B,"=""358732.93""","=""369926""","=""1s2.2s.6d""","=""1D""","=""2""","=""1s2.2s.8p""","=""1P*""","=""1""",,"=""T5633""","=""""",
C,3,"=""""","=""""","=""894.257""","=""""","=""""","=""6.34e+05""",B,"=""369926""","=""381105.4""","=""1s2.2s.8p""","=""1P*""","=""1""","=""1s2.2p.(2P*).4p""","=""1P""","=""1""",,"=""T5633""","=""""",
C,1,"=""896.075""","=""0.003""","=""896.06536""","=""0.00013""","=""22000*""","=""""",,"=""75255.29373""","=""86412.1310""","=""2s.2p3""","=""3P*""","=""2""","=""2s2.2p.(2P*<1/2>).5f""","=""2[5/2]""","=""2""",,"=""""","=""L17684""",
C,1,"=""896.075""","=""0.003""","=""896.07346""","=""0.00011""","=""22000*""","=""""",,"=""75255.29373""","=""86412.0301""","=""2s.2p3""","=""3P*""","=""2""","=""2s2.2p.(2P*<1/2>).5f""","=""2[5/2]""","=""3""",,"=""""","=""L17684""",
C,1,"=""""","=""""","=""897.28249""","=""0.00004""","=""""","=""6.7e+04""",C,"=""72610.73530""","=""83752.4388""","=""2s2.2p.3p""","=""1D""","=""2""","=""2s2.2p.5s""","=""3P*""","=""1""",,"=""T6070""","=""""",
C,2,"=""""","=""""","=""905.130""","=""0.013""","=""""","=""3.8e+05""",C,"=""214772.83""","=""225817.93""","=""2s.2p.(3P*).4p""","=""4D""","=""3/2""","=""2s.2p.(3P*).5s""","=""4P*""","=""5/2""",,"=""T10528""","=""""",
C,1,"=""906.14347""","=""0.00005""","=""906.143478""","=""0.000025""","=""9400000""","=""7.3e+06""",B,"=""60352.6584""","=""71385.40992""","=""2s2.2p.3s""","=""3P*""","=""1""","=""2s2.2p.3p""","=""3P""","=""2""",,"=""T6070n,T4828n,u24""","=""L12175c183""",
C,1,"=""906.24723""","=""0.00005""","=""906.24724""","=""0.00004""","=""7600000""","=""9.5e+06""",B,"=""60333.4476""","=""71364.93596""","=""2s2.2p.3s""","=""3P*""","=""0""","=""2s2.2p.3p""","=""3P""","=""1""",,"=""T6070n,T4828n,u24""","=""L12175c183""",
C,2,"=""""","=""""","=""906.974""","=""0.013""","=""""","=""3.62e+06""",C+,"=""214795.28""","=""225817.93""","=""2s.2p.(3P*).4p""","=""4D""","=""5/2""","=""2s.2p.(3P*).5s""","=""4P*""","=""5/2""",,"=""T10528""","=""""",
C,1,"=""907.82819""","=""0.00006""","=""907.828181""","=""0.000025""","=""5600000""","=""7.1e+06""",B,"=""60352.6584""","=""71364.93596""","=""2s2.2p.3s""","=""3P*""","=""1""","=""2s2.2p.3p""","=""3P""","=""1""",,"=""T6070n,T4828n,u24""","=""L12175c183""",
C,2,"=""""","=""""","=""907.851""","=""0.018""","=""""","=""1.02e+06""",C,"=""214759.76""","=""225771.76""","=""2s.2p.(3P*).4p""","=""4D""","=""1/2""","=""2s.2p.(3P*).5s""","=""4P*""","=""3/2""",,"=""T10528""","=""""",
C,1,"=""908.85097""","=""0.00005""","=""908.850948""","=""0.000025""","=""8200000""","=""3.0e+07""",B,"=""60352.6584""","=""71352.54344""","=""2s2.2p.3s""","=""3P*""","=""1""","=""2s2.2p.3p""","=""3P""","=""0""",,"=""T6070n,T4828n,u24""","=""L12175c183""",
C,2,"=""""","=""""","=""908.930""","=""0.017""","=""""","=""6.70e+06""",C+,"=""214772.83""","=""225771.76""","=""2s.2p.(3P*).4p""","=""4D""","=""3/2""","=""2s.2p.(3P*).5s""","=""4P*""","=""3/2""",,"=""T10528""","=""""",
C,1,"=""909.48303""","=""0.00005""","=""909.483000""","=""0.000025""","=""19000000""","=""2.28e+07""",B,"=""60393.1693""","=""71385.40992""","=""2s2.2p.3s""","=""3P*""","=""2""","=""2s2.2p.3p""","=""3P""","=""2""",,"=""T6070n,T4828n,u24""","=""L12175c183""",
C,2,"=""""","=""""","=""909.79""","=""0.03""","=""""","=""1.08e+07""",C+,"=""214759.76""","=""225748.3""","=""2s.2p.(3P*).4p""","=""4D""","=""1/2""","=""2s.2p.(3P*).5s""","=""4P*""","=""1/2""",,"=""T10528""","=""""",
C,2,"=""""","=""""","=""909.818""","=""0.013""","=""""","=""1.72e+07""",B,"=""214829.74""","=""225817.93""","=""2s.2p.(3P*).4p""","=""4D""","=""7/2""","=""2s.2p.(3P*).5s""","=""4P*""","=""5/2""",,"=""T10528""","=""""",
C,2,"=""""","=""""","=""910.789""","=""0.016""","=""""","=""1.39e+07""",C+,"=""214795.28""","=""225771.76""","=""2s.2p.(3P*).4p""","=""4D""","=""5/2""","=""2s.2p.(3P*).5s""","=""4P*""","=""3/2""",,"=""T10528""","=""""",
C,2,"=""""","=""""","=""910.87""","=""0.03""","=""""","=""1.11e+07""",C+,"=""214772.83""","=""225748.3""","=""2s.2p.(3P*).4p""","=""4D""","=""3/2""","=""2s.2p.(3P*).5s""","=""4P*""","=""1/2""",,"=""T10528""","=""""",
C,1,"=""911.18016""","=""0.00005""","=""911.180155""","=""0.000025""","=""10000000""","=""1.35e+07""",B,"=""60393.1693""","=""71364.93596""","=""2s2.2p.3s""","=""3P*""","=""2""","=""2s2.2p.3p""","=""3P""","=""1""",,"=""T6070n,T4828n,u24""","=""L12175c183""",
C,1,"=""918.287""","=""0.004""","=""918.287188""","=""0.000021""","=""100000bl""","=""2.8e+05""",C,"=""72610.73530""","=""83497.58690""","=""2s2.2p.3p""","=""1D""","=""2""","=""2s2.2p.4d""","=""1D*""","=""2""",,"=""T5520,T6070""","=""L9405c184""",
C,2,"=""922.364""","=""0.003""","=""922.359""","=""0.006""","=""42*""","=""5.05e+06""",B,"=""178956.38""","=""189795.17""","=""2s2.5f""","=""2F*""","=""5/2""","=""2s2.8g""","=""2G""","=""7/2""",,"=""T7476""","=""L21568,L22145""",
C,2,"=""922.364""","=""0.003""","=""922.365""","=""0.006""","=""42*""","=""5.24e+06""",B,"=""178956.46""","=""189795.18""","=""2s2.5f""","=""2F*""","=""7/2""","=""2s2.8g""","=""2G""","=""9/2""",,"=""T7476""","=""L21568,L22145""",
C,2,"=""922.364""","=""0.003""","=""922.366""","=""0.006""","=""42*""","=""1.9e+05""",D+,"=""178956.46""","=""189795.17""","=""2s2.5f""","=""2F*""","=""7/2""","=""2s2.8g""","=""2G""","=""7/2""",,"=""T7476""","=""L21568,L22145""",
C,2,"=""923.00""","=""0.05""","=""922.919""","=""0.012""","=""18wH*""","=""3.80e+07""",B,"=""168124.17""","=""178956.38""","=""2s2.4d""","=""2D""","=""3/2""","=""2s2.5f""","=""2F*""","=""5/2""",,"=""T7476""","=""L1176""",
C,2,"=""923.00""","=""0.05""","=""922.930""","=""0.012""","=""18wH*""","=""4.08e+07""",B+,"=""168124.37""","=""178956.46""","=""2s2.4d""","=""2D""","=""5/2""","=""2s2.5f""","=""2F*""","=""7/2""",,"=""T10276""","=""L1176""",
C,2,"=""923.00""","=""0.05""","=""922.936""","=""0.012""","=""18wH*""","=""2.72e+06""",B,"=""168124.37""","=""178956.38""","=""2s2.4d""","=""2D""","=""5/2""","=""2s2.5f""","=""2F*""","=""5/2""",,"=""T7476""","=""L1176""",
C,2,"=""923.00""","=""0.05""","=""923.104""","=""0.009""","=""18wH*""","=""1.54e+07""",B,"=""162517.90""","=""173347.94""","=""2s2.4p""","=""2P*""","=""1/2""","=""2s2.5s""","=""2S""","=""1/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""923.640""","=""0.020""","=""923.672""","=""0.009""","=""11h""","=""3.10e+07""",B,"=""162524.56""","=""173347.94""","=""2s2.4p""","=""2P*""","=""3/2""","=""2s2.5s""","=""2S""","=""1/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""""","=""""","=""923.834""","=""0.005""","=""""","=""3.34e+06""",B,"=""177793.52""","=""188615.01""","=""2s.2p.(3P*).3s""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2D""","=""5/2""",,"=""T5109LS""","=""""",
C,2,"=""925.096""","=""0.004""","=""925.097""","=""0.003""","=""15""","=""2.77e+06""",B,"=""177774.55""","=""188581.26""","=""2s.2p.(3P*).3s""","=""2P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""2D""","=""3/2""",,"=""T5109LS""","=""L21568""",
C,2,"=""""","=""""","=""926.724""","=""0.005""","=""m(Fe II)""","=""5.52e+05""",B,"=""177793.52""","=""188581.26""","=""2s.2p.(3P*).3s""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2D""","=""3/2""",,"=""T5109LS""","=""L21568""",
C,2,"=""931.809""","=""0.003""","=""931.806""","=""0.003""","=""74*""","=""3.69e+06""",B,"=""179073.02""","=""189801.92""","=""2s2.5g""","=""2G""","=""7/2""","=""2s2.8h""","=""2H*""","=""9/2""",,"=""T7476""","=""L21568,L22145""",
C,2,"=""931.809""","=""0.003""","=""931.812""","=""0.003""","=""74*""","=""8.4e+04""",D+,"=""179073.09""","=""189801.92""","=""2s2.5g""","=""2G""","=""9/2""","=""2s2.8h""","=""2H*""","=""9/2""",,"=""T7476""","=""L21568,L22145""",
C,2,"=""931.809""","=""0.003""","=""931.812""","=""0.003""","=""74*""","=""3.78e+06""",B,"=""179073.09""","=""189801.93""","=""2s2.5g""","=""2G""","=""9/2""","=""2s2.8h""","=""2H*""","=""11/2""",,"=""T7476""","=""L21568,L22145""",
C,3,"=""""","=""""","=""933.101""","=""""","=""""","=""1.05e+07""",B,"=""322404.20""","=""333118.21""","=""1s2.2s.4p""","=""1P*""","=""1""","=""1s2.2p.(2P*).3p""","=""1D""","=""2""",,"=""T5633""","=""""",
C,3,"=""""","=""""","=""935.837""","=""""","=""""","=""1.59e+07""",B,"=""311721.51""","=""322404.20""","=""1s2.2s.4s""","=""1S""","=""0""","=""1s2.2s.4p""","=""1P*""","=""1""",,"=""T5633""","=""""",
C,1,"=""""","=""""","=""939.852""","=""0.004""","=""""","=""1.2e+02""",D,"=""78199.09144""","=""88836.15""","=""2s2.2p.3d""","=""3F*""","=""2""","=""2s2.2p.(2P*<3/2>).8p""","=""2[5/2]""","=""3""",,"=""T5520LS""","=""""",
C,1,"=""940.57281""","=""0.00005""","=""940.57280""","=""0.00003""","=""30000000""","=""2.91e+07""",B+,"=""61981.83211""","=""72610.73530""","=""2s2.2p.3s""","=""1P*""","=""1""","=""2s2.2p.3p""","=""1D""","=""2""",,"=""T5520,T6070,T4828,u24""","=""L12175c183""",
C,3,"=""""","=""""","=""940.914""","=""""","=""""","=""2.99e+07""",B,"=""344232.98""","=""354858.03""","=""1s2.2s.5p""","=""3P*""","=""2""","=""1s2.2s.6s""","=""3S""","=""1""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""941.207""","=""""","=""""","=""1.79e+07""",B,"=""344236.29""","=""354858.03""","=""1s2.2s.5p""","=""3P*""","=""1""","=""1s2.2s.6s""","=""3S""","=""1""",,"=""T5633LS""","=""""",
C,1,"=""""","=""""","=""941.307""","=""0.004""","=""""","=""4.2e+03""",D,"=""78215.54012""","=""88836.15""","=""2s2.2p.3d""","=""3F*""","=""3""","=""2s2.2p.(2P*<3/2>).8p""","=""2[5/2]""","=""3""",,"=""T5520LS""","=""""",
C,1,"=""""","=""""","=""941.330""","=""0.004""","=""""","=""2.8e+05""",D,"=""78340.29782""","=""88960.65""","=""2s2.2p.4s""","=""1P*""","=""1""","=""2s2.2p.(2P*<3/2>).8p""","=""2[1/2]""","=""0""",,"=""T5520""","=""""",
C,3,"=""""","=""""","=""941.419""","=""""","=""""","=""5.98e+06""",B,"=""344238.68""","=""354858.03""","=""1s2.2s.5p""","=""3P*""","=""0""","=""1s2.2s.6s""","=""3S""","=""1""",,"=""T5633LS""","=""""",
C,1,"=""""","=""""","=""943.870""","=""0.004""","=""""","=""5.e+04""",D,"=""78199.09144""","=""88790.86""","=""2s2.2p.3d""","=""3F*""","=""2""","=""2s2.2p.(2P*<1/2>).8p""","=""2[1/2]""","=""1""",,"=""T5520LS""","=""""",
C,1,"=""""","=""""","=""944.0""","=""0.4""","=""""","=""6.e+03""",D,"=""78199.09144""","=""[88789]""","=""2s2.2p.3d""","=""3F*""","=""2""","=""2s2.2p.(2P*<1/2>).8p""","=""2[1/2]""","=""2""",,"=""T5520LS""","=""""",
C,1,"=""""","=""""","=""944.368""","=""0.004""","=""""","=""5.e+04""",D,"=""78249.96676""","=""88836.15""","=""2s2.2p.3d""","=""3F*""","=""4""","=""2s2.2p.(2P*<3/2>).8p""","=""2[5/2]""","=""3""",,"=""T5520LS""","=""""",
